tour,faim,pensee,famine
579,105,111,202
580,105,111,203
581,105,111,204
582,105,111,205
583,105,111,206
584,105,111,206
585,105,111,207
586,105,111,208
587,105,111,209
588,105,111,210
589,105,111,211
590,105,111,212
591,105,111,212
592,105,111,212
593,100,111,212
594,95,111,212
595,90,111,212
596,85,111,212
597,80,111,212
598,75,111,212
599,70,111,212
600,65,111,212
601,60,111,212
602,55,111,212
603,50,111,212
604,45,111,212
605,45,111,212
606,55,112,212
607,65,113,212
608,75,114,212
609,85,115,212
610,95,116,212
611,105,117,212
612,105,117,212
613,105,117,213
614,105,117,214
615,105,117,215
616,105,117,216
617,105,117,216
618,105,117,216
619,100,117,216
620,95,117,216
621,90,117,216
622,85,117,216
623,80,117,216
624,75,117,216
625,70,117,216
626,65,117,216
627,60,117,216
628,55,117,216
629,50,117,216
630,45,117,216
631,45,117,216
632,55,118,216
633,65,119,216
634,75,120,216
635,85,121,216
636,95,122,216
637,105,123,216
638,105,123,216
639,105,123,217
640,105,123,218
641,105,123,218
642,105,123,218
643,100,123,218
644,95,123,218
645,90,123,218
646,85,123,218
647,80,123,218
648,75,123,218
649,70,123,218
650,65,123,218
651,60,123,218
652,55,123,218
653,50,123,218
654,45,123,218
655,45,123,218
656,55,124,218
657,65,125,218
658,75,126,218
659,85,127,218
660,95,128,218
661,105,129,218
662,105,129,218
663,105,129,219
664,105,129,220
665,105,129,221
666,105,129,222
667,105,129,223
668,105,129,224
669,105,129,224
670,105,129,224
671,100,129,224
672,95,129,224
673,90,129,224
674,85,129,224
675,80,129,224
676,75,129,224
677,70,129,224
678,65,129,224
679,60,129,224
680,55,129,224
681,50,129,224
682,45,129,224
683,45,129,224
684,55,130,224
685,65,131,224
686,75,132,224
687,85,133,224
688,95,134,224
689,105,135,224
690,105,135,224
691,105,135,225
692,105,135,226
693,105,135,227
694,105,135,228
695,105,135,229
696,105,135,229
697,105,135,229
698,100,135,229
699,95,135,229
700,90,135,229
701,85,135,229
702,80,135,229
703,75,135,229
704,70,135,229
705,65,135,229
706,60,135,229
707,55,135,229
708,50,135,229
709,45,135,229
710,45,135,229
711,55,136,229
712,65,137,229
713,75,138,229
714,85,139,229
715,95,140,229
716,105,141,229
717,105,141,229
718,105,141,230
719,105,141,231
720,105,141,232
721,105,141,233
722,105,141,234
723,105,141,234
724,105,141,234
725,100,141,234
726,95,141,234
727,90,141,234
728,85,141,234
729,80,141,234
730,75,141,234
731,70,141,234
732,65,141,234
733,60,141,234
734,55,141,234
735,50,141,234
736,45,141,234
737,45,141,234
738,55,142,234
739,65,143,234
740,75,144,234
741,85,145,234
742,95,146,234
743,105,147,234
744,105,147,234
745,105,147,235
746,105,147,236
747,105,147,237
748,105,147,238
749,105,147,238
750,105,147,238
751,100,147,238
752,95,147,238
753,90,147,238
754,85,147,238
755,80,147,238
756,75,147,238
757,70,147,238
758,65,147,238
759,60,147,238
760,55,147,238
761,50,147,238
762,45,147,238
763,45,147,238
764,55,148,238
765,65,149,238
766,75,150,238
767,85,151,238
768,95,152,238
769,105,153,238
770,105,153,238
771,105,153,239
772,105,153,240
773,105,153,241
774,105,153,242
775,105,153,243
776,105,153,243
777,105,153,243
778,100,153,243
779,95,153,243
780,90,153,243
781,85,153,243
782,80,153,243
783,75,153,243
784,70,153,243
785,65,153,243
786,60,153,243
787,55,153,243
788,50,153,243
789,45,153,243
790,45,153,243
791,55,154,243
792,65,155,243
793,75,156,243
794,85,157,243
795,95,158,243
796,105,159,243
797,105,159,243
798,105,159,244
799,105,159,245
800,105,159,246
801,105,159,247
802,105,159,248
803,105,159,248
804,105,159,248
805,100,159,248
806,95,159,248
807,90,159,248
808,85,159,248
809,80,159,248
810,75,159,248
811,70,159,248
812,65,159,248
813,60,159,248
814,55,159,248
815,50,159,248
816,45,159,248
817,45,159,248
818,55,160,248
819,65,161,248
820,75,162,248
821,85,163,248
822,95,164,248
823,105,165,248
824,105,165,248
825,105,165,249
826,105,165,250
827,105,165,251
828,105,165,252
829,105,165,252
830,105,165,252
831,100,165,252
832,95,165,252
833,90,165,252
834,85,165,252
835,80,165,252
836,75,165,252
837,70,165,252
838,65,165,252
839,60,165,252
840,55,165,252
841,50,165,252
842,45,165,252
843,45,165,252
844,55,166,252
845,65,167,252
846,75,168,252
847,85,169,252
848,95,170,252
849,105,171,252
850,105,171,252
851,105,171,253
852,105,171,254
853,105,171,255
854,105,171,256
855,105,171,256
856,105,171,256
857,100,171,256
858,95,171,256
859,90,171,256
860,85,171,256
861,80,171,256
862,75,171,256
863,70,171,256
864,65,171,256
865,60,171,256
866,55,171,256
867,50,171,256
868,45,171,256
869,45,171,256
870,55,172,256
871,65,173,256
872,75,174,256
873,85,175,256
874,95,176,256
875,105,177,256
876,105,177,256
877,105,177,257
878,105,177,258
879,105,177,259
880,105,177,260
881,105,177,261
882,105,177,261
883,105,177,261
884,100,177,261
885,95,177,261
886,90,177,261
887,85,177,261
888,80,177,261
889,75,177,261
890,70,177,261
891,65,177,261
892,60,177,261
893,55,177,261
894,50,177,261
895,45,177,261
896,45,177,261
897,55,178,261
898,65,179,261
899,75,180,261
900,85,181,261
901,95,182,261
902,105,183,261
903,105,183,261
904,105,183,262
905,105,183,263
906,105,183,264
907,105,183,265
908,105,183,266
909,105,183,267
910,105,183,268
911,105,183,268
912,105,183,268
913,100,183,268
914,95,183,268
915,90,183,268
916,85,183,268
917,80,183,268
918,75,183,268
919,70,183,268
920,65,183,268
921,60,183,268
922,55,183,268
923,50,183,268
924,45,183,268
925,45,183,268
926,55,184,268
927,65,185,268
928,75,186,268
929,85,187,268
930,95,188,268
931,105,189,268
932,105,189,268
933,105,189,269
934,105,189,270
935,105,189,271
936,105,189,272
937,105,189,273
938,105,189,274
939,105,189,274
940,105,189,274
941,100,189,274
942,95,189,274
943,90,189,274
944,85,189,274
945,80,189,274
946,75,189,274
947,70,189,274
948,65,189,274
949,60,189,274
950,55,189,274
951,50,189,274
952,45,189,274
953,45,189,274
954,55,190,274
955,65,191,274
956,75,192,274
957,85,193,274
958,95,194,274
959,105,195,274
960,105,195,274
961,105,195,275
962,105,195,276
963,105,195,277
964,105,195,278
965,105,195,279
966,105,195,280
967,105,195,281
968,105,195,282
969,105,195,282
970,105,195,282
971,100,195,282
972,95,195,282
973,90,195,282
974,85,195,282
975,80,195,282
976,75,195,282
977,70,195,282
978,65,195,282
979,60,195,282
980,55,195,282
981,50,195,282
982,45,195,282
983,45,195,282
984,55,196,282
985,65,197,282
986,75,198,282
987,85,199,282
988,95,200,282
989,105,201,282
990,105,201,282
991,105,201,283
992,105,201,284
993,105,201,285
994,105,201,286
995,105,201,287
996,105,201,288
997,105,201,289
998,105,201,290
999,105,201,291
1000,105,201,292
1001,105,201,293
1002,105,201,294
1003,105,201,295
1004,105,201,296
1005,105,201,297
1006,105,201,298
1007,105,201,299
1008,105,201,300
1009,105,201,301
1010,105,201,302
1011,105,201,303
1012,105,201,304
1013,105,201,305
1014,105,201,306
1015,105,201,307
1016,105,201,308
1017,105,201,309
1018,105,201,310
1019,105,201,311
1020,105,201,312
1021,105,201,313
1022,105,201,314
1023,105,201,315
1024,105,201,316
1025,105,201,317
1026,105,201,318
1027,105,201,319
1028,105,201,320
1029,105,201,321
1030,105,201,322
1031,105,201,323
1032,105,201,323
1033,105,201,323
1034,100,201,323
1035,95,201,323
1036,90,201,323
1037,85,201,323
1038,80,201,323
1039,75,201,323
1040,70,201,323
1041,65,201,323
1042,60,201,323
1043,55,201,323
1044,50,201,323
1045,45,201,323
1046,45,201,323
1047,55,202,323
1048,65,203,323
1049,75,204,323
1050,85,205,323
1051,95,206,323
1052,105,207,323
1053,105,207,323
1054,105,207,324
1055,105,207,325
1056,105,207,326
1057,105,207,327
1058,105,207,328
1059,105,207,329
1060,105,207,330
1061,105,207,331
1062,105,207,331
1063,105,207,331
1064,100,207,331
1065,95,207,331
1066,90,207,331
1067,85,207,331
1068,80,207,331
1069,75,207,331
1070,70,207,331
1071,65,207,331
1072,60,207,331
1073,55,207,331
1074,50,207,331
1075,45,207,331
1076,45,207,331
1077,55,208,331
1078,65,209,331
1079,75,210,331
1080,85,211,331
1081,95,212,331
1082,105,213,331
1083,105,213,331
1084,105,213,332
1085,105,213,332
1086,105,213,332
1087,100,213,332
1088,95,213,332
1089,90,213,332
1090,85,213,332
1091,80,213,332
1092,75,213,332
1093,70,213,332
1094,65,213,332
1095,60,213,332
1096,55,213,332
1097,50,213,332
1098,45,213,332
1099,45,213,332
1100,55,214,332
1101,65,215,332
1102,75,216,332
1103,85,217,332
1104,95,218,332
1105,105,219,332
1106,105,219,332
1107,105,219,333
1108,105,219,334
1109,105,219,335
1110,105,219,336
1111,105,219,337
1112,105,219,338
1113,105,219,339
1114,105,219,340
1115,105,219,341
1116,105,219,341
1117,105,219,341
1118,100,219,341
1119,95,219,341
1120,90,219,341
1121,85,219,341
1122,80,219,341
1123,75,219,341
1124,70,219,341
1125,65,219,341
1126,60,219,341
1127,55,219,341
1128,50,219,341
1129,45,219,341
1130,45,219,341
1131,55,220,341
1132,65,221,341
1133,75,222,341
1134,85,223,341
1135,95,224,341
1136,105,225,341
1137,105,225,341
1138,105,225,342
1139,105,225,343
1140,105,225,344
1141,105,225,345
1142,105,225,346
1143,105,225,347
1144,105,225,348
