tour,faim,pensee,famine
933,100,178,477
934,100,178,478
935,100,178,479
936,100,178,480
937,100,178,481
938,100,178,482
939,100,178,483
940,100,178,484
941,100,178,485
942,100,178,486
943,100,178,487
944,100,178,488
945,100,178,489
946,100,178,490
947,100,178,491
948,100,178,492
949,100,178,493
950,100,178,494
951,100,178,495
952,100,178,496
953,100,178,497
954,100,178,498
955,100,178,499
956,100,178,500
957,100,178,501
958,100,178,502
959,100,178,503
960,100,178,504
961,100,178,505
962,100,178,506
963,100,178,507
964,100,178,508
965,100,178,509
966,100,178,510
967,100,178,511
968,100,178,512
969,100,178,513
970,100,178,514
971,100,178,515
972,100,178,516
973,100,178,517
974,100,178,518
975,100,178,519
976,100,178,520
977,100,178,521
978,100,178,522
979,100,178,523
980,100,178,524
981,100,178,525
982,100,178,526
983,100,178,527
984,100,178,528
985,100,178,529
986,100,178,530
987,100,178,531
988,100,178,532
989,100,178,533
990,100,178,534
991,100,178,535
992,100,178,536
993,100,178,537
994,100,178,538
995,100,178,539
996,100,178,540
997,100,178,541
998,100,178,542
999,100,178,543
1000,100,178,544
1001,100,178,545
1002,100,178,546
1003,100,178,547
1004,100,178,548
1005,100,178,549
1006,100,178,550
1007,100,178,551
1008,100,178,552
1009,100,178,553
1010,100,178,554
1011,100,178,555
1012,100,178,556
1013,100,178,557
1014,100,178,558
1015,100,178,559
1016,100,178,560
1017,100,178,561
1018,100,178,562
1019,100,178,563
1020,100,178,564
1021,100,178,565
1022,100,178,566
1023,100,178,567
1024,100,178,568
1025,100,178,569
1026,100,178,570
1027,100,178,571
1028,100,178,572
1029,100,178,573
1030,100,178,574
1031,100,178,575
1032,100,178,576
1033,100,178,577
1034,100,178,578
1035,100,178,579
1036,100,178,580
1037,100,178,581
1038,100,178,582
1039,100,178,583
1040,100,178,584
1041,100,178,585
1042,100,178,586
1043,100,178,587
1044,100,178,588
1045,100,178,589
1046,100,178,590
1047,100,178,591
1048,100,178,592
1049,100,178,593
1050,100,178,594
1051,100,178,595
1052,100,178,596
1053,100,178,597
1054,100,178,598
1055,100,178,599
1056,100,178,600
1057,100,178,601
1058,100,178,602
